author,title,year,month,date,time,message_data,message,留言日期,message_day,message_time,message_ip,type,Break_word,POS_tags,Topic,Top_words,Probability
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,還讓大家這兩年幾乎沒便宜顯卡用,2022/ 11 / 16,11月16日,01:21:29,58.114.178.23,箭頭,"還,讓,年,幾乎,沒,便宜,顯卡,用","還 D,讓 VL,年 Nf,幾乎 Da,沒 D,便宜 VH,顯卡 Na,用 VC",5,顯卡 - 跌到 - 便宜 - 跌破 - 正常 - 繼續 - 價格 - 下去 - 崩潰 - 終於,1
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:31,2022/11/16,浪費世界的能源的一場大騙局發明,2022/ 11 / 16,11月16日,01:31,58.114.178.23,箭頭,"浪費,世界,能源,一,場,騙局,發明","浪費 VC,世界 Nc,能源 DE,一 Na,場 DE,騙局 Nf,發明 VH",4,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,1
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,出來的新收割機而已,2022/ 11 / 16,11月16日,01:21:29,58.114.178.23,箭頭,"出來,新,收割機,而已","出來 VA,新 DE,收割機 VH,而已 Na",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.27614588
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:32,2022/11/16,燈,2022/ 11 / 16,11月16日,01:32,111.71.212.138,箭頭,燈,燈 Na,-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.346180223
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,到底浪費那麼的多電到底再挖三小,2022/ 11 / 16,11月16日,01:21:29,49.216.163.151,箭頭,"到底,浪費,那麼,多電,到底,再,挖,三","到底 D,浪費 VC,那麼 VH,多電 DE,到底 Na,再 D,挖 D,三 VC",4,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.644673469
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:32,2022/11/16,爽我太欣賞了,2022/ 11 / 16,11月16日,01:32,49.159.102.203,箭頭,"爽,太,欣賞","爽 VH,太 Dfa,欣賞 VJ",7,真的 - 可以 - 哈哈 - 厲害 - 聰明 - 不錯 - 這麼 - 恭喜 - 羨慕 - 身家,0.24112728
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,你才歸零早洗出來了,2022/ 11 / 16,11月16日,01:21:29,111.83.96.245,箭頭,"才,歸零早,洗出來","才 Da,歸零早 D,洗出來 VC",-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.278840908
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:32,2022/11/16,下面一位,2022/ 11 / 16,11月16日,01:32,223.137.79.15,箭頭,"下面,位","下面 Ncd,位 Nf",-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.696609422
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,息虛擬貨幣也掰,2022/ 11 / 16,11月16日,01:21:29,1.161.74.228,箭頭,"息,虛擬貨幣,也,掰","息 Na,虛擬貨幣 Na,也 D,掰 VC",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.826918089
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:32,2022/11/16,所以加密貨幣除了加速全球暖化之外,2022/ 11 / 16,11月16日,01:32,61.57.104.44,箭頭,"所以,加密貨幣,除了,加速,全球,暖化,之外","所以 Cbb,加密貨幣 Na,除了 P,加速 VC,全球 Nc,暖化 VHC,之外 Ng",3,加密貨幣 - 政府 - 國家 - 世界 - 監管 - 去中心化 - 加密 - 沒有 - 量子 - 加密幣,0.520541972
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,到底有什麼貢獻,2022/ 11 / 16,11月16日,01:21:29,61.57.104.44,箭頭,"到底,有,貢獻","到底 D,有 V_2,貢獻 Na",7,真的 - 可以 - 哈哈 - 厲害 - 聰明 - 不錯 - 這麼 - 恭喜 - 羨慕 - 身家,1
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:32,2022/11/16,圾詐騙,2022/ 11 / 16,11月16日,01:32,1.161.74.228,箭頭,"圾詐,騙","圾詐 Na,騙 VC",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,1
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,洗錢成功則破產科科我川也破產過,2022/ 11 / 16,11月16日,01:21:29,101.9.100.127,箭頭,"洗錢,成功,則,破產,科科,也,破產,過","洗錢 VA,成功 VH,則 D,破產 VH,科科 Nc,也 D,破產 VH,過 Di",13,洗錢 - 需求 - 方便 - 拿來 - 好用 - 樓上 - 黑吃黑 - 避稅 - 傳統 - 減少,0.0459237
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:32,2022/11/16,錢沒有消失啊變成喜歡的形狀而已,2022/ 11 / 16,11月16日,01:32,118.232.6.146,箭頭,"錢,沒有,消失,變成,喜歡的,形狀,而已","錢 Na,沒有 D,消失 VA,變成 T,喜歡的 VG,形狀 A,而已 Na",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.423137194
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,加密貨幣是龐式騙局變成一群人騙一群人,2022/ 11 / 16,11月16日,01:21:29,118.169.226.83,箭頭,"加密貨幣,是,龐式,騙局,變成,群,人,騙,群,人","加密貨幣 Na,是 SHI,龐式 A,騙局 Na,變成 VG,群 Nf,人 Na,騙 VC,群 Nf,人 Na",3,加密貨幣 - 政府 - 國家 - 世界 - 監管 - 去中心化 - 加密 - 沒有 - 量子 - 加密幣,1
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:33,2022/11/16,本位就是拿來洗錢的投資洗錢錢被洗走,2022/ 11 / 16,11月16日,01:33,118.169.226.83,箭頭,"本位,就,是,拿來,洗錢,投資,洗錢錢,被,洗走","本位 Na,就 D,是 SHI,拿來 VC,洗錢 VA,投資 DE,洗錢錢 VC,被 Na,洗走 P",13,洗錢 - 需求 - 方便 - 拿來 - 好用 - 樓上 - 黑吃黑 - 避稅 - 傳統 - 減少,1
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,這貨幣對還有人要玩,2022/ 11 / 16,11月16日,01:21:29,39.9.35.117,箭頭,"貨幣,對,還,有,人,要,玩","貨幣 Na,對 P,還 D,有 V_2,人 Na,要 D,玩 VC",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.361992984
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:33,2022/11/16,幣安會沒有問題嗎,2022/ 11 / 16,11月16日,01:33,39.9.35.117,箭頭,"幣安會,沒有,問題","幣安會 Nc,沒有 VJ,問題 Na",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.622978674
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:33,2022/11/16,拍拍屁股不關我的事就是這簡單,2022/ 11 / 16,11月16日,01:33,223.137.220.16,箭頭,"拍拍,屁股,不關,事,就,是,這","拍拍 VC,屁股 Na,不關 VJ,事 DE,就 Na,是 D,這 SHI",3,加密貨幣 - 政府 - 國家 - 世界 - 監管 - 去中心化 - 加密 - 沒有 - 量子 - 加密幣,0.298141676
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,區塊鏈帳本不能竄改呵呵帳本也找不到最後,2022/ 11 / 16,11月16日,01:21:29,114.136.215.20,箭頭,"區塊鏈,帳本,不能,竄改,帳本,也,找,不,到,最後","區塊鏈 Na,帳本 Na,不能 D,竄改 VC,帳本 D,也 Na,找 D,不 VC,到 D,最後 P",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.055227308
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:33,2022/11/16,轉去哪裡,2022/ 11 / 16,11月16日,01:33,114.136.215.20,箭頭,"轉去,哪裡","轉去 VCL,哪裡 Ncd",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.80863301
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,承擔破產就變惡棍了喔,2022/ 11 / 16,11月16日,01:21:29,114.37.210.89,箭頭,"承擔,破產,就,變,惡棍,喔","承擔 VC,破產 VH,就 D,變 VH,惡棍 Na,喔 T",14,恐懼 - 貪婪 - 破產 - 樓下 - 信心 - 睡袋 - 小虧 - 帳篷 - 勇敢 - 恐慌,0.046702086
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:34,2022/11/16,有人自殺了,2022/ 11 / 16,11月16日,01:34,203.204.93.44,箭頭,"有,人,自殺","有 V_2,人 Na,自殺 VA",6,笑死 - 少年 - 幣神 - 人生 - luna - 有夠 - 好笑 - 假死 - 自殺 - 死了,0.64458778
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,已,2022/ 11 / 16,11月16日,01:21:29,114.136.177.26,箭頭,已,已 D,0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,1
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:35,2022/11/16,利他主義然後把別人的錢a走落跑,2022/ 11 / 16,11月16日,01:35,150.117.43.2,箭頭,"利他,主義,然後,把,錢,a,走落,跑","利他 VH,主義 Na,然後 D,把 P,錢 DE,a Na,走落 FW,跑 VA",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,1
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,到底為啥會想買虛擬貨幣,2022/ 11 / 16,11月16日,01:21:29,101.10.9.178,箭頭,"到底,為,會,想,買,虛擬貨幣","到底 D,為 P,會 D,想 VE,買 VC,虛擬貨幣 Na",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.296857246
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:35,2022/11/16,顯卡了吧,2022/ 11 / 16,11月16日,01:35,42.72.241.223,箭頭,顯卡,顯卡 VH,5,顯卡 - 跌到 - 便宜 - 跌破 - 正常 - 繼續 - 價格 - 下去 - 崩潰 - 終於,0.157247666
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:36,2022/11/16,唯一價值是對那個幣的信仰沒了信仰價值,2022/ 11 / 17,11月17日,01:36,61.231.15.71,箭頭,"唯一,價值,是,對,幣,信仰,沒,信仰,價值","唯一 A,價值 Na,是 SHI,對 P,幣 Nf,信仰 Na,沒 DE,信仰 Na,價值 VJ",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.079713322
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:21:29,2022/11/16,什麼慈善家都是人設愛怎麼吹就怎麼吹,2022/ 11 / 17,11月17日,01:21:29,61.231.15.71,箭頭,"慈善家,都,是,人,設,愛,怎麼,吹,就,怎麼,吹","慈善家 Na,都 D,是 SHI,人 Na,設 VC,愛 Na,怎麼 D,吹 VC,就 D,怎麼 D,吹 VC",4,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.129732207
zainc (念湘),[新聞] 加密貨幣之王SBF殞落：近5千億身家歸零！,2022,11,16,01:36,2022/11/16,早就都在計畫中了,2022/ 11 / 17,11月17日,01:36,119.77.182.218,箭頭,"早,就,都,在,計畫,中","早 D,就 D,都 D,在 P,計畫 Na,中 Di",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.267091542
computerqqq (高鐵鄉巴佬),[問卦] 加密貨幣是不是天幣呀？,2022,11,16,01:21:29,2022/11/16,然後是ftx嗎,2022/ 11 / 16,11月16日,01:21:29,114.136.179.222,箭頭,"然後,是,ftx","然後 D,是 SHI,ftx FW",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.077518307
computerqqq (高鐵鄉巴佬),[問卦] 加密貨幣是不是天幣呀？,2022,11,16,01:36,2022/11/16,天幣起碼遊戲內能花虛擬幣,2022/ 11 / 16,11月16日,01:36,219.71.54.90,箭頭,"天幣,起碼,遊戲,內,能,花,虛擬幣","天幣 Na,起碼 Da,遊戲 Na,內 Ng,能 D,花 VC,虛擬幣 Na",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.161397373
doro0202 (Doro),Re: [問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,少年得志容易飄跌倒了就知道痛了,2022/ 11 / 16,11月16日,01:21:29,1.169.61.181,箭頭,"少年,得志,容易,飄跌倒,就,知道,痛","少年 Na,得志 VH,容易 VH,飄跌倒 VA,就 Di,知道 D,痛 VK",8,黃金 - 比特犬 - 美國 - 戰爭 - 狗狗幣 - 空軍 - 價值 - 比較 - 真的 - 用途,0.016960475
doro0202 (Doro),Re: [問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:37,2022/11/16,這類型的東西本來就是用來騙韭菜的,2022/ 11 / 16,11月16日,01:37,111.248.188.52,箭頭,"類型,東西,本來,就,是,用來,騙,韭菜","類型 Na,東西 DE,本來 Na,就 D,是 D,用來 SHI,騙 VL,韭菜 VC",2,韭菜 - 台灣 - 收割 - nft - 割完 - 加碼 - 可憐 - 表示 - 進場 - 塔綠班,0.499832197
doro0202 (Doro),Re: [問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,沒價值的東西連推廣都懶好嗎,2022/ 11 / 16,11月16日,01:21:29,111.248.188.52,箭頭,"沒,價值,東西,連,推廣,都,懶好","沒 VJ,價值 Na,東西 DE,連 Na,推廣 Cbb,都 VC,懶好 D",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.08321196
doro0202 (Doro),Re: [問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:37,2022/11/16,沒交易所虛擬幣就沒辦法炒了,2022/ 11 / 16,11月16日,01:37,1.165.29.219,箭頭,"沒,交易所,虛擬幣,就,沒辦法,炒","沒 VJ,交易所 Nc,虛擬幣 Na,就 D,沒辦法 VI,炒 VC",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.546951258
doro0202 (Doro),Re: [問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,虛擬幣發明初衷就用來交易不是交易所,2022/ 11 / 16,11月16日,01:21:29,1.165.29.219,箭頭,"虛擬幣,發明,初衷,就,用來,交易,不是,交易所","虛擬幣 Na,發明 VC,初衷 Na,就 D,用來 VL,交易 VA,不是 Cbb,交易所 Nc",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.795884468
doro0202 (Doro),Re: [問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:37,2022/11/16,是,2022/ 11 / 16,11月16日,01:37,1.165.29.219,箭頭,是,是 SHI,7,真的 - 可以 - 哈哈 - 厲害 - 聰明 - 不錯 - 這麼 - 恭喜 - 羨慕 - 身家,0.481913961
doro0202 (Doro),Re: [問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,永遠有新的韭菜進場被割,2022/ 11 / 16,11月16日,01:21:29,223.141.128.46,箭頭,"永遠,有,新,韭菜,進場,被,割","永遠 D,有 V_2,新 VH,韭菜 DE,進場 Na,被 VA,割 P",2,韭菜 - 台灣 - 收割 - nft - 割完 - 加碼 - 可憐 - 表示 - 進場 - 塔綠班,0.299084196
doro0202 (Doro),Re: [問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:37,2022/11/16,一般金融商品能玩到其實已經是高手級,2022/ 11 / 16,11月16日,01:37,42.76.144.96,箭頭,"一般,金融,商品,能,玩,到,其實,已經,是,高手級","一般 A,金融 Na,商品 Na,能 D,玩 VC,到 P,其實 D,已經 D,是 SHI,高手級 Na",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.214085335
doro0202 (Doro),Re: [問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:37,2022/11/16,有人不知道一般人投資一整年也頂多嗎,2022/ 11 / 16,11月16日,01:37,118.232.6.146,箭頭,"有,人,不,知道,一般人,投資,年,也,頂多","有 V_2,人 Na,不 D,知道 VK,一般人 Na,投資 VC,年 Nf,也 D,頂多 Da",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,1
doro0202 (Doro),Re: [問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,可能都破e利潤了,2022/ 11 / 16,11月16日,01:21:29,118.232.6.146,箭頭,"可能,都,破,e,利潤","可能 D,都 D,破 VHC,e FW,利潤 Na",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.456505643
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:37,2022/11/16,技術本身不是但運用有人為操作詐騙,2022/ 11 / 16,11月16日,01:37,114.24.194.173,箭頭,"技術,不是,但,運用,有,人為,操作,詐騙","技術 Na,不是 Cbb,但 Cbb,運用 VC,有 V_2,人為 A,操作 VC,詐騙 VD",4,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.195495243
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,龐氏騙局跟國民年金一樣抓最後一,2022/ 11 / 16,11月16日,01:21:29,114.137.43.103,箭頭,"騙局,跟,國民,年金,一樣,抓,最後","騙局 Na,跟 P,國民 Na,年金 Na,一樣 VH,抓 VC,最後 Nd",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.168031733
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,最後會因為人到貪婪死一堆人,2022/ 11 / 16,11月16日,01:21:29,60.198.40.9,箭頭,"最後,會,因為,人,到,貪婪,死,堆,人","最後 Nd,會 D,因為 Cbb,人 Na,到 P,貪婪 VH,死 Dfb,堆 Nf,人 Na",6,笑死 - 少年 - 幣神 - 人生 - luna - 有夠 - 好笑 - 假死 - 自殺 - 死了,0.084855268
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:38,2022/11/16,下去了本身也沒啥擔保品,2022/ 11 / 16,11月16日,01:38,27.53.26.15,箭頭,"下去,本身,沒,啥","下去 VA,本身 Di,沒 D,啥 VJ",5,顯卡 - 跌到 - 便宜 - 跌破 - 正常 - 繼續 - 價格 - 下去 - 崩潰 - 終於,0.134295088
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,上世紀信的年輕人大部分都死了你說呢,2022/ 11 / 16,11月16日,01:21:29,60.198.40.9,箭頭,"上,世紀,信,年輕人,大部分,死了,你","上 Nes,世紀 Na,信 Na,年輕人 DE,大部分 Na,死了 D,你 VH",6,笑死 - 少年 - 幣神 - 人生 - luna - 有夠 - 好笑 - 假死 - 自殺 - 死了,0.249830803
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:38,2022/11/16,以後沒有電可以用看你怎麼虛擬,2022/ 11 / 16,11月16日,01:38,42.79.7.31,箭頭,"以後,沒有,電,可以,用,看,怎麼,虛擬","以後 Nd,沒有 VJ,電 Na,可以 D,用 P,看 VE,怎麼 D,虛擬 VC",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.052394448
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,沒有實際產值和政府黃金做保證一下,2022/ 11 / 16,11月16日,01:21:29,114.137.43.103,箭頭,"沒有,實際,產值,和,政府,黃金,做,保證,一下","沒有 VJ,實際 VH,產值 Na,和 Caa,政府 Na,黃金 Na,做 VC,保證 VE,一下 Nd",8,黃金 - 比特犬 - 美國 - 戰爭 - 狗狗幣 - 空軍 - 價值 - 比較 - 真的 - 用途,0.149285023
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:38,2022/11/16,但是拿來詐騙卻能說服一堆人相信,2022/ 11 / 16,11月16日,01:38,140.136.117.34,箭頭,"但是,拿來,詐騙,卻,能,說服,堆,人,相信","但是 Cbb,拿來 VC,詐騙 VD,卻 D,能 D,說服 VF,堆 Nf,人 Na,相信 VK",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,1
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,穩定幣沒有去中心吧,2022/ 11 / 16,11月16日,01:21:29,42.72.64.183,箭頭,"穩定幣,沒有,去,中心","穩定幣 Na,沒有 D,去 VCL,中心 Nc",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.536546668
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:39,2022/11/16,泡沫化,2022/ 11 / 16,11月16日,01:39,114.137.43.103,箭頭,泡沫化,泡沫化 VHC,-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.745229267
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,背後沒有國家政府保證的東西就是個投機,2022/ 11 / 16,11月16日,01:21:29,122.147.230.30,箭頭,"背後,沒有,國家,政府,保證,東西,就,是,投機","背後 Nc,沒有 VJ,國家 Na,政府 Na,保證 VE,東西 DE,就 Na,是 D,投機 SHI",3,加密貨幣 - 政府 - 國家 - 世界 - 監管 - 去中心化 - 加密 - 沒有 - 量子 - 加密幣,0.318668524
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:39,2022/11/16,停電你就踩腳踏車發電提款吧,2022/ 11 / 16,11月16日,01:39,42.79.7.31,箭頭,"停電,就,踩,腳踏車,發電,提款","停電 VH,就 D,踩 VC,腳踏車 Na,發電 VA,提款 VA",4,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,1
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,有些犯罪會利用交易有時也有犯罪糾紛,2022/ 11 / 16,11月16日,01:21:29,114.26.75.14,箭頭,"犯罪,會,利用,交易,有時,也,有,犯罪,糾紛","犯罪 VA,會 D,利用 VC,交易 Na,有時 D,也 D,有 V_2,犯罪 VA,糾紛 Na",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,1
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:39,2022/11/16,你去用美金擔保那就受fed控制,2022/ 11 / 16,11月16日,01:39,42.72.64.183,箭頭,"去,用,美金,擔保,就,受,fed,控制","去 D,用 P,美金 Na,擔保 VE,就 D,受 VJ,fed FW,控制 VC",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.379210773
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,被黑吃黑也會吃黑,2022/ 11 / 16,11月16日,01:21:29,114.26.75.14,箭頭,"被,黑吃黑,也,會,吃,黑","被 P,黑吃黑 VA,也 D,會 D,吃 VC,黑 VH",13,洗錢 - 需求 - 方便 - 拿來 - 好用 - 樓上 - 黑吃黑 - 避稅 - 傳統 - 減少,0.223424854
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:39,2022/11/16,商品而已當初一堆傻子在那喊可以取代,2022/ 11 / 16,11月16日,01:39,122.147.230.30,箭頭,"商品,而已,當初,堆,傻子,在,喊,可以,取代","商品 Na,而已 T,當初 Nd,堆 Nf,傻子 Na,在 P,喊 VE,可以 D,取代 VC",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.186965822
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:21:29,2022/11/16,貨幣阿三小未來的趨勢阿想想就好笑xd,2022/ 11 / 16,11月16日,01:21:29,122.147.230.30,箭頭,"貨幣,小,未來,趨勢,阿想想,就,好笑","貨幣 Na,小 VH,未來 Nd,趨勢 DE,阿想想 Na,就 VE,好笑 D",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.092805047
bernon (沒什麼),[問卦] 加密貨幣一開始就是騙局嗎?,2022,11,16,01:39,2022/11/16,可以用物品換啊雙方同意即可,2022/ 11 / 16,11月16日,01:39,223.137.193.82,箭頭,"可以,用,物品,換,雙方,即可","可以 D,用 P,物品 Na,換 VC,雙方 T,即可 VK",7,真的 - 可以 - 哈哈 - 厲害 - 聰明 - 不錯 - 這麼 - 恭喜 - 羨慕 - 身家,0.167776568
