author,title,year,month,date,time,message_data,message,message_day,message_time,message_ip,type,Break_word,POS_tags
TomFord5566 (湯福56),[問卦] 是什麼原因導致比特幣大跌啊？！,2022,1,23,07:17,2022/01/23,新年特價阿,01/23,07:17,36.228.73.47,推,"新年,特價","新年 Nd,特價 Na"
TomFord5566 (湯福56),[問卦] 是什麼原因導致比特幣大跌啊？！,2022,1,23,02:41:01,2022/01/23,浪費電的東西,01/23,02:41:01,42.72.218.134,推,"浪費,電,東西","浪費 VC,電 Na,東西 DE"
TomFord5566 (湯福56),[問卦] 是什麼原因導致比特幣大跌啊？！,2022,1,23,07:26,2022/01/23,新聞一直報導比特犬傷人事件頻傳,01/23,07:26,223.136.15.157,推,"新聞,一直,報導,比特犬,傷人,事件,頻傳","新聞 Na,一直 D,報導 VE,比特犬 Na,傷人 VH,事件 Na,頻傳 VH"
TomFord5566 (湯福56),[問卦] 是什麼原因導致比特幣大跌啊？！,2022,1,23,02:41:01,2022/01/23,短期投機者人踩人,01/23,02:41:01,180.218.45.38,推,"短期,投機,者,人,踩,人","短期 Na,投機 VH,者 Na,人 Na,踩 VC,人 Na"
TomFord5566 (湯福56),[問卦] 是什麼原因導致比特幣大跌啊？！,2022,1,23,08:12,2022/01/23,支持升息減少熱錢,01/24,08:12,101.10.105.78,推,"支持,升息,減少,熱錢","支持 VC,升息 VA,減少 VHC,熱錢 Na"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,02:41:01,2022/01/22,現在allin可以賺兩倍以上,01/22,02:41:01,59.115.91.32,推,"現在,allin,可以,賺,倍,以上","現在 Nd,allin FW,可以 D,賺 VC,倍 Na,以上 Ng"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,08:19,2022/01/22,攤平阿等下一波,01/22,08:19,114.137.47.128,推,"攤平,下,波","攤平 VC,下 Nes,波 Nf"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,02:41:01,2022/01/22,攤平早晚會漲回去屢試不爽,01/22,02:41:01,111.242.190.177,推,"攤平,早晚,會,漲回去,屢,試,不爽","攤平 VC,早晚 D,會 D,漲回去 VH,屢 D,試 VF,不爽 VH"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,09:01,2022/01/22,薩爾瓦多總統繼續抄,01/22,09:01,39.8.103.11,推,"薩爾瓦多,總統,繼續,抄","薩爾瓦多 Nc,總統 Na,繼續 VF,抄 VC"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,02:41:01,2022/01/22,下一波上看萬鎂最後的入場機會了,01/22,02:41:01,36.231.65.102,推,"下,波,上,看,最後,入場,機會","下 Nes,波 Nf,上 Ng,看 VC,最後 Nd,入場 DE,機會 VA"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,21:21,2022/01/22,買在還好阿,01/22,21:21,101.51.39.251,推,"買,在,還好","買 VC,在 P,還好 D"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,21:19:21,2022/01/22,allin,01/22,21:19:21,42.72.79.189,推,allin,allin FW
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,21:21,2022/01/22,拍屌照買nft先賺回本錢,01/22,21:21,27.52.38.169,推,"拍屌,照,買,nft,先,賺回,本錢","拍屌 VA,照 D,買 VC,nft FW,先 D,賺回 VC,本錢 Na"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,21:19:21,2022/01/22,加倉攤平,01/22,21:19:21,1.165.51.19,推,"加,倉攤,平","加 VC,倉攤 Nc,平 VH"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,21:51,2022/01/22,現在敢抄底的今年會賺到流湯,01/22,21:51,114.136.249.89,推,"現在,敢,抄底,今年,會,賺到,流湯","現在 Nd,敢 VL,抄底 VA,今年 DE,會 Nd,賺到 D,流湯 VC"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,21:19:21,2022/01/22,搶便宜很開心,01/22,21:19:21,1.200.28.247,推,"搶便宜,很,開心","搶便宜 VA,很 Dfa,開心 VH"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,22:03,2022/01/22,哭暈腳麻在廁所,01/22,22:03,223.140.126.78,推,"哭暈腳麻,在,廁所","哭暈腳麻 VH,在 P,廁所 Nc"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,21:19:21,2022/01/22,攤平機會給你不要不信,01/22,21:19:21,223.141.163.24,推,"攤平,機會,給,不要,不信","攤平 VC,機會 Na,給 VD,不要 D,不信 VK"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,22:10,2022/01/22,問就是歐印,01/22,22:10,39.11.199.234,推,"問,就,是,歐印","問 VE,就 D,是 SHI,歐印 Na"
royroy666 (老鼠),[問卦] 現在還持有比特幣的人在想什麼?,2022,1,22,21:19:21,2022/01/22,滿倉幹進去啊,01/22,21:19:21,101.10.57.176,推,"倉,幹進去","倉 Na,幹進去 VB"
VortexSheet (哦?),Re: [問卦] 比特幣是不是沒救了啊？,2022,1,22,19:25,2022/01/22,看誰是最後的老鼠阿,01/22,19:25,59.102.209.186,推,"看,是,最後,老鼠","看 VE,是 SHI,最後 Nd,老鼠 DE"
VortexSheet (哦?),Re: [問卦] 比特幣是不是沒救了啊？,2022,1,22,19:24:45,2022/01/22,電子加密貨幣就是垃圾只剩投機穩健投資,01/22,19:24:45,114.26.172.60,推,"電子,加密貨幣,就,是,垃圾,只,剩,投機,穩健,投資","電子 Na,加密貨幣 Na,就 D,是 SHI,垃圾 Na,只 Da,剩 VJ,投機 VH,穩健 VH,投資 VC"
VortexSheet (哦?),Re: [問卦] 比特幣是不是沒救了啊？,2022,1,22,19:26,2022/01/22,比特幣是垃圾沒錯不要可以給我,01/22,19:26,49.159.5.7,推,"比特幣,是,垃圾,沒,錯,不要,可以,給","比特幣 Na,是 SHI,垃圾 Na,沒 D,錯 Na,不要 D,可以 D,給 VD"
VortexSheet (哦?),Re: [問卦] 比特幣是不是沒救了啊？,2022,1,22,19:24:45,2022/01/22,現在歐印上看w,01/22,19:24:45,111.83.142.156,推,"現在,歐印,上,看,w","現在 Nd,歐印 Na,上 Ncd,看 VC,w FW"
VortexSheet (哦?),Re: [問卦] 比特幣是不是沒救了啊？,2022,1,22,19:27,2022/01/22,年從掉到多,01/22,19:27,220.137.96.102,推,"年,從,掉到","年 Na,從 P,掉到 VCL"
VortexSheet (哦?),Re: [問卦] 比特幣是不是沒救了啊？,2022,1,22,19:24:45,2022/01/22,抓最後一個,01/22,19:24:45,61.224.216.230,推,"抓,最後","抓 VC,最後 Nd"
VortexSheet (哦?),Re: [問卦] 比特幣是不是沒救了啊？,2022,1,22,19:27,2022/01/22,人為炒作的東西進入收割階段等下一場,01/22,19:27,1.162.143.68,推,"人為,炒作,東西,進入,收割,階段,等,下,一","人為 A,炒作 VC,東西 DE,進入 Na,收割 VCL,階段 Nv,等 Na,下 Cab,一 Nes"
VortexSheet (哦?),Re: [問卦] 比特幣是不是沒救了啊？,2022,1,22,19:24:45,2022/01/22,一千收,05/08,19:24:45,114.42.27.74,推,收,收 VC
KINMENKING (亂世狂刀),Re: [問卦] 比特幣是不是沒救了啊？,2022,1,22,19:27,2022/01/22,好喔這樣可以看炒房客囤房客跳樓,01/22,19:27,36.235.99.26,推,"好,喔,這樣,可以,看,炒,房客,囤,房客,跳樓","好 VH,喔 T,這樣 VH,可以 D,看 VC,炒 VC,房客 Na,囤 VC,房客 Na,跳樓 VA"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,19:24:45,2022/01/22,窮人,01/22,19:24:45,36.228.232.156,推,窮人,窮人 Na
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,19:37,2022/01/22,你還不快歐印,01/22,19:37,42.72.79.189,推,"還,不快,歐印","還 D,不快 VH,歐印 VC"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,19:24:45,2022/01/22,樓下allin,01/22,19:24:45,58.114.97.38,推,"樓下,allin","樓下 Nc,allin FW"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,19:48,2022/01/22,allin身家逢低買進,01/22,19:48,61.227.124.39,推,"allin,身家,逢,低,買進","allin FW,身家 Na,逢 P,低 VH,買進 VC"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,19:24:45,2022/01/22,在殺也沒多少了啦大型投資者成本就在那,01/22,19:24:45,118.161.246.45,推,"在,殺,也,沒,大型,投資,者,成本,就,在,那","在 P,殺 VC,也 D,沒 VJ,大型 T,投資 T,者 Na,成本 VC,就 Na,在 Na,那 D"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,19:59,2022/01/22,所以現在一顆是一百萬台幣嗎,01/22,19:59,223.140.94.125,推,"所以,現在,顆,是,台幣","所以 Cbb,現在 Nd,顆 Nf,是 SHI,台幣 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,19:24:45,2022/01/22,我知道你還有錢,01/22,19:24:45,49.216.40.177,推,"知道,還,有錢","知道 VK,還 D,有錢 VH"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,20:09,2022/01/22,還是很貴阿,01/22,20:09,111.241.3.110,推,"還是,很,貴","還是 D,很 Dfa,貴 VH"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,19:24:45,2022/01/22,爽,01/22,19:24:45,114.136.130.143,推,爽,爽 VH
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,20:31,2022/01/22,謝謝五樓,01/22,20:31,118.166.209.63,推,"謝謝,五樓","謝謝 VJ,五樓 Nc"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,19:24:45,2022/01/22,浪費能源的東西我在等歸零的那天,01/22,19:24:45,42.72.130.50,推,"浪費,能源,東西,我,等,歸零,那,天","浪費 VC,能源 Na,東西 DE,我 Na,等 P,歸零 VC,那 VB,天 DE"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,20:52,2022/01/22,謝謝五樓,01/22,20:52,114.24.229.131,推,"謝謝,五樓","謝謝 VJ,五樓 Nc"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,19:24:45,2022/01/22,這樣才買的到正常價格的顯卡,01/22,19:24:45,110.28.32.146,推,"這樣,才,買,到,正常,價格,顯卡","這樣 VH,才 Da,買 VC,到 DE,正常 P,價格 VH,顯卡 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,18:40,2022/01/22,遲早上萬越跌越買不會嗎,01/22,18:40,61.60.127.23,推,"遲早,越,跌,越,買,不會","遲早 D,越 D,跌 VA,越 D,買 VC,不會 D"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,18:39:57,2022/01/22,我看韭菜fb社團還是一片看好鼓勵抄底,01/22,18:39:57,42.73.213.234,推,"看,韭菜,fb,社團,還是,片,看好,鼓勵,抄底","看 VC,韭菜 Na,fb FW,社團 Na,還是 D,片 Nf,看好 VJ,鼓勵 VF,抄底 VA"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,18:41,2022/01/22,一顆不賣奇蹟自來,01/22,18:41,27.246.96.199,推,"顆,不,賣,奇蹟,自來","顆 Nf,不 D,賣 VD,奇蹟 Na,自來 VA"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,18:39:57,2022/01/22,比粉最愛吹去中心化但每次都用法幣,01/22,18:39:57,1.200.77.53,推,"比,粉,最愛,吹去,中心化,但,每,次,都,用,法幣","比 P,粉 Na,最愛 Na,吹去 VC,中心化 VHC,但 Cbb,每 Nes,次 Nf,都 D,用 VC,法幣 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,18:46,2022/01/22,活該,01/22,18:46,39.10.164.31,推,活該,活該 VH
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,18:39:57,2022/01/22,謝謝五樓,01/22,18:39:57,124.218.143.13,推,"謝謝,五樓","謝謝 VJ,五樓 Nc"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,18:50,2022/01/22,現在不買以後會後悔,01/22,18:50,114.137.47.128,推,"現在,不,買,以後,會,後悔","現在 Nd,不 D,買 VC,以後 Ng,會 D,後悔 VL"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,18:39:57,2022/01/22,還早,01/22,18:39:57,49.216.129.252,推,"還,早","還 D,早 D"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,19:00,2022/01/22,連前低都沒碰到,01/22,19:00,27.242.100.5,推,"連,前,低,都,沒,碰到","連 Cbb,前 Ng,低 VH,都 D,沒 D,碰到 VC"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,18:39:57,2022/01/22,還我顯卡,01/22,18:39:57,125.231.67.144,推,"還,顯卡","還 VD,顯卡 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,20:22,2022/01/22,沒傷到本沒救的是韭菜,01/22,20:22,122.118.12.51,推,"沒,傷到,本,沒救,是,韭菜","沒 D,傷到 VC,本 D,沒救 VH,是 DE,韭菜 SHI"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,18:39:57,2022/01/22,買了啦都幾次了還沒學到教訓嗎,01/22,18:39:57,223.137.217.193,推,"買,都,幾,次,沒,學到,教訓","買 VC,都 Di,幾 T,次 D,沒 Nf,學到 T,教訓 D"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,12:04,2022/01/22,謝謝五樓,01/22,12:04,27.52.193.218,推,"謝謝,五樓","謝謝 VJ,五樓 Nc"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,12:02:52,2022/01/22,五樓好人,01/22,12:02:52,112.78.74.224,推,"五樓,好人","五樓 Nc,好人 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,12:07,2022/01/22,追高的很慘,01/22,12:07,223.138.87.245,推,"追高,很,慘","追高 VH,很 DE,慘 Dfa"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,12:02:52,2022/01/22,btc歷史上已經沒救了次,01/22,12:02:52,36.237.191.95,推,"btc,歷史,上,已經,沒救了,次","btc FW,歷史 Na,上 Ng,已經 D,沒救了 VC,次 Nes"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,12:18,2022/01/22,被馬斯克喊上去的啊,01/22,12:18,27.246.62.121,推,"被,喊上去","被 P,喊上去 VB"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,12:02:52,2022/01/22,比特幣喊沒救很多年了但活得好好的,01/22,12:02:52,118.165.67.97,推,"比特幣,喊,沒救,年,但,活,得,好好","比特幣 Na,喊 VE,沒救 VC,年 Nf,但 T,活 Cbb,得 VH,好好 DE"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,12:30,2022/01/22,這種東西歸零好嗎浪費電,01/22,12:30,49.216.128.97,推,"種,東西,歸零好,浪費,電","種 Nf,東西 Na,歸零好 VH,浪費 T,電 VC"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,12:02:52,2022/01/22,滿手血qq,01/22,12:02:52,223.140.243.197,推,"手,血,qq","手 Na,血 Na,qq FW"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:26,2022/01/22,以前掉到幾千塊的時候也有人這麼說,01/22,05:26,42.72.242.170,推,"以前,掉到,塊,時候,也,有,人,這麼,說","以前 Nd,掉到 VCL,塊 Nf,時候 DE,也 Na,有 D,人 V_2,這麼 Na,說 D"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,爽啦可以買顯卡看高清tifa惹,01/22,05:23:58,49.216.21.153,推,"爽,可以,買,顯卡,看,高清,tifa,惹","爽 VH,可以 T,買 D,顯卡 VC,看 Na,高清 VC,tifa Na,惹 FW"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:30,2022/01/22,還好我還在等,01/22,05:30,223.137.216.98,推,"還好,還,在,等","還好 D,還 D,在 D,等 VC"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,哈哈,01/22,05:23:58,218.161.37.15,推,哈哈,哈哈 D
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,06:12,2022/01/22,我朋友有在玩的說乙太穩了要衝嗎,01/22,06:12,211.21.202.235,推,"朋友,有,在,玩,說,乙,穩,要,衝","朋友 Na,有 V_2,在 D,玩 VC,說 DE,乙 VE,穩 Dfa,要 VH,衝 Di"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,在給你上車機會還嫌啊,01/22,05:23:58,110.28.99.195,推,"在,給,上車,機會,還,嫌","在 P,給 VD,上車 VA,機會 Na,還 D,嫌 VK"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,06:59,2022/01/22,謝謝樓,01/22,06:59,27.247.201.120,推,"謝謝,樓","謝謝 VJ,樓 Nc"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,希望繼續跌我想買顯卡,01/22,05:23:58,101.12.17.178,推,"希望,繼續,跌,想,買,顯卡","希望 VK,繼續 VF,跌 VA,想 VE,買 VC,顯卡 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,07:32,2022/01/22,以太快了,01/22,07:32,36.225.1.165,推,"以太,快","以太 Cbb,快 VH"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,樓下allin準備抄底,01/22,05:23:58,218.166.48.132,推,"樓下,allin,準備,抄底","樓下 Nc,allin FW,準備 VF,抄底 VA"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,08:00,2022/01/22,上次歐印的已經財富自由了,01/22,08:00,1.164.6.181,推,"上,次,歐印,已經,財富,自由","上 Nes,次 Nf,歐印 Na,已經 DE,財富 D,自由 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,買這幹嘛漲不起來了啊,01/22,05:23:58,39.13.163.174,推,"買,幹嘛,漲,不,起來","買 VC,幹嘛 D,漲 VH,不 D,起來 Di"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,08:07,2022/01/22,顯卡很貴啊,01/22,08:07,125.231.170.143,推,"顯卡,很,貴","顯卡 Na,很 Dfa,貴 VH"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,可以養比特犬賺比特幣,01/22,05:23:58,27.246.38.75,推,"可以,養,比特犬,賺,比特幣","可以 D,養 VC,比特犬 Na,賺 VC,比特幣 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,08:42,2022/01/22,爽啊刺啊再挖啊,01/22,08:42,114.47.70.50,推,"爽,刺,再,挖","爽 VH,刺 T,再 VC,挖 T"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,還在賺爽,01/22,05:23:58,118.165.138.99,推,"還,在,賺,爽","還 D,在 P,賺 VC,爽 VH"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,08:42,2022/01/22,顯卡跌價原價屋都沒以上的卡買,01/22,08:42,118.233.83.128,推,"顯卡,跌價,原價屋,都,沒,以上,卡買","顯卡 Na,跌價 VH,原價屋 Na,都 D,沒 VJ,以上 Ncd,卡買 DE"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,谷底了歐印,01/22,05:23:58,223.141.156.27,推,"谷底,歐印","谷底 Nc,歐印 T"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,08:51,2022/01/22,今天是俄羅斯抵制,01/22,08:51,61.220.184.130,推,"今天,是,俄羅斯,抵制","今天 Nd,是 SHI,俄羅斯 Nc,抵制 VC"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,還好吧上次也是跌到萬,01/22,05:23:58,223.137.248.251,推,"還好,上,次,也,是,跌到,萬","還好 VH,上 T,次 Nes,也 Nf,是 D,跌到 SHI,萬 VCL"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,09:04,2022/01/22,不知道吳淡如加碼多少了,01/22,09:04,27.247.98.40,推,"不,知道,加碼","不 D,知道 VK,加碼 VA"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,等跌到美元我一定壓身家好期待,01/22,05:23:58,101.12.16.57,推,"等,跌到,美元,一定,壓身家,好,期待","等 P,跌到 VCL,美元 Na,一定 A,壓身家 Na,好 Dfa,期待 VK"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,09:47,2022/01/22,跌到一萬我歐印,01/22,09:47,114.43.5.162,推,"跌到,歐印","跌到 VCL,歐印 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,全部死光,01/22,05:23:58,42.72.178.168,推,死光,死光 VH
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,10:00,2022/01/22,等跌破三萬我一定allin,01/22,10:00,1.200.189.40,推,"等,跌破,一定,allin","等 P,跌破 VC,一定 D,allin FW"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,美國不希望比特幣跌因為中國富人要洗錢,01/22,05:23:58,1.34.220.19,推,"美國,不,希望,比特幣,跌,因為,中國,富人,要,洗錢","美國 Nc,不 D,希望 VK,比特幣 Na,跌 VA,因為 Cbb,中國 Nc,富人 Na,要 D,洗錢 VA"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,10:13,2022/01/22,我買不怕,01/22,10:13,27.53.121.23,推,"買,不,怕","買 VC,不 D,怕 VK"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,allin完全沒感覺,01/22,05:23:58,27.53.57.134,推,"allin,完全,沒,感覺","allin FW,完全 D,沒 VJ,感覺 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,15:37,2022/01/22,電子垃圾,01/22,15:37,42.73.47.4,推,"電子,垃圾","電子 Na,垃圾 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,上禮拜空單還沒平倉爽,01/22,05:23:58,180.217.56.63,推,"上,禮拜,空單,還,沒,平倉,爽","上 Nes,禮拜 Na,空單 Na,還 D,沒 D,平倉 VH,爽 VH"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,18:13,2022/01/22,願賭服輸給你參考,01/22,18:13,114.136.55.140,推,"願,賭服,輸給,參考","願 VK,賭服 Na,輸給 VD,參考 VC"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,05:23:58,2022/01/22,開心,01/22,05:23:58,118.160.88.144,推,開心,開心 VH
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,09:24,2022/01/22,的時候也一堆人發這種文,01/22,09:24,27.53.112.71,推,"時候,也,一,人,發,這,文","時候 DE,也 Na,一 D,人 Nf,發 Na,這 VD,文 Nf"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,09:23:14,2022/01/22,連八卦都出現這種文就是低點不遠了,01/22,09:23:14,1.200.67.162,推,"連,八卦,都,出現,種,文,就,是,低點,不,遠","連 Cbb,八卦 Na,都 D,出現 VH,種 Nf,文 Na,就 D,是 SHI,低點 Na,不 D,遠 VH"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,10:23,2022/01/22,破三萬五成破兩萬allin破一萬房子,01/22,10:23,223.137.110.13,推,"破,破,allin,破,房子","破 VC,破 VC,allin FW,破 VC,房子 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,09:23:14,2022/01/22,萬就要搶了現在分批入場可以,01/22,09:23:14,118.160.133.205,推,"萬,就,要,搶,現在,分批,入場,可以","萬 D,就 D,要 D,搶 VD,現在 Di,分批 Nd,入場 D,可以 VA"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,12:14,2022/01/22,fed要收傘btc一定先崩啊,01/22,12:14,49.216.56.186,推,"fed,要,收,傘,btc,一定,先,崩","fed FW,要 D,收 VC,傘 Na,btc FW,一定 D,先 D,崩 VH"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,09:23:14,2022/01/22,一幣不賣奇蹟自來,01/22,09:23:14,223.138.247.154,推,"幣,不,賣,奇蹟,自來","幣 Na,不 D,賣 VD,奇蹟 Na,自來 VA"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,17:51,2022/01/22,謝謝五樓,01/22,17:51,111.83.206.26,推,"謝謝,五樓","謝謝 VJ,五樓 Nc"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,17:50:09,2022/01/22,這題我看過但不敢買的還是不敢買,01/22,17:50:09,223.136.103.242,推,"題,看,過,但,不,敢,買,還是,不,敢,買","題 Nf,看 VC,過 Di,但 Cbb,不 D,敢 VL,買 VC,還是 DE,不 D,敢 D,買 VL"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,17:51,2022/01/22,沒事快趁現在歐印搞不好你又是贏家,01/22,17:51,1.162.143.68,推,"沒,事,快,趁,現在,搞不好,又,是,贏家","沒 VJ,事 Na,快 D,趁 P,現在 Nd,搞不好 D,又 D,是 SHI,贏家 Na"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,17:50:09,2022/01/22,在進場,01/22,17:50:09,211.21.7.231,推,"在,進場","在 P,進場 VA"
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,17:53,2022/01/22,爽,01/22,17:53,36.232.81.62,推,爽,爽 VH
Wei55667788 (桃乃木控),[問卦] 比特幣是不是沒救了啊？,2022,1,22,17:50:09,2022/01/22,人類真是熱愛不勞而獲的種族,01/22,17:50:09,219.71.59.69,推,"人類,真是,熱愛,不勞而獲,種族","人類 Na,真是 D,熱愛 VL,不勞而獲 VH,種族 DE"
