author,title,year,month,date,time,message_data,message,留言日期,message_day,message_time,message_ip,type,Break_word,POS_tags,Topic,Top_words,Probability,Topic_28,Top_words_28,Probability_28,厭惡,悲傷,恐懼,生氣,驚喜,開心
dino11531 (三康),[問卦] 比特幣開漲，是不是談判穩了,2022,2,28,09:50:27,2022/2/28,其實是談判失敗避險貨幣,2022/02 / 28 ,2月28日,09:50:27,1.200.66.75,推,"其實,是,談判,失敗,避,險,貨幣","其實 D,是 SHI,談判 VC,失敗 VH,避 VC,險 Na,貨幣 Na",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,0.4514177562140886,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,0.4514177562140886,0,1,0,0,0,0
dino11531 (三康),[問卦] 比特幣開漲，是不是談判穩了,2022,2,28,09:56,2022/2/28,俄羅斯人買的吧,2022/02 / 28 ,2月28日,09:56,180.217.197.166,推,"俄羅斯人,買","俄羅斯人 Na,買 VC",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,1.0,13,俄羅斯 - 俄仔 - 俄羅斯人 - 漢奸 - 俄國人 - 俄軍 - 烏克蘭 - 俄國 - 人民 - 會不會,1.0,0,0,0,0,0,0
dino11531 (三康),[問卦] 比特幣開漲，是不是談判穩了,2022,2,28,09:50:27,2022/2/28,惡囉斯人盧布要變壁紙了,2022/02 / 28 ,2月28日,09:50:27,106.1.228.188,推,"惡囉斯人,盧布,要,變,壁紙","惡囉斯人 Na,盧布 Na,要 D,變 VH,壁紙 Na",3,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.3273248892475136,2,騙局 - 詐騙 - 問題 - 東西 - 白癡 - 被騙 - 智障 - 信仰 - 支那 - 傻子,0.3198376271397119,0,0,0,0,0,0
a6000200 (aa),[問卦] 戰爭開打比特幣怎麼沒漲,2022,2,27,09:58,2022/2/27,股版前天有分析比特幣的本質你根本,2022/02 / 27 ,2月27日,09:58,27.51.135.26,推,"股版,前天,有,分析,比特幣,本質,你","股版 Na,前天 Nd,有 V_2,分析 VC,比特幣 Na,本質 DE,你 Na",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,0.3829598996240994,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,0.3829598996240994,0,0,0,0,0,0
a6000200 (aa),[問卦] 戰爭開打比特幣怎麼沒漲,2022,2,27,09:50:27,2022/2/27,因為最大持有族群是俄羅斯人賣比特幣換,2022/02 / 27 ,2月27日,09:50:27,36.225.52.239,推,"因為,最,大,持有,族群,是,俄羅斯人,賣,比特幣,換","因為 Cbb,最 Dfa,大 VH,持有 VJ,族群 Na,是 SHI,俄羅斯人 Na,賣 VD,比特幣 Na,換 VC",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,0.914864807633476,13,俄羅斯 - 俄仔 - 俄羅斯人 - 漢奸 - 俄國人 - 俄軍 - 烏克蘭 - 俄國 - 人民 - 會不會,0.8995119048930703,0,0,0,0,0,0
a6000200 (aa),[問卦] 戰爭開打比特幣怎麼沒漲,2022,2,27,11:21,2022/2/27,因為還沒賣,2022/02 / 27 ,2月27日,11:21,1.165.147.109,推,"因為,還,沒,賣","因為 Cbb,還 D,沒 D,賣 VD",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,0.0943869225436852,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,0.072059631069569,0,0,0,0,0,0
a6000200 (aa),[問卦] 戰爭開打比特幣怎麼沒漲,2022,2,27,09:50:27,2022/2/27,為什麼不換成黃金,2022/02 / 27 ,2月27日,09:50:27,223.138.32.144,推,"為什麼,不,換成,黃金","為什麼 D,不 D,換成 VG,黃金 Na",10,黃金 - 比特犬 - 美國 - 戰爭 - 狗狗幣 - 空軍 - 價值 - 比較 - 真的 - 用途,1.0,27,黃金 - 價值 - 用途 - 逃難 - 特性 - 實際 - 請問 - 共識 - 多少 - 實用,1.0,0,0,0,0,0,0
a6000200 (aa),[問卦] 戰爭開打比特幣怎麼沒漲,2022,2,27,12:10,2022/2/27,因為避險效果不佳,2022/02 / 27 ,2月27日,12:10,101.12.51.205,推,"因為,避,險,效果,不佳","因為 Cbb,避 VC,險 Na,效果 Na,不佳 VH",12,鑽石 - 女孩兒 - 女人 - 天然 - 稀少 - 愛情 - 故事 - 因為 - 一直 - 浪漫,0.049088491553444,25,女孩兒 - 女人 - 故事 - 愛情 - 浪漫 - 將軍 - 夫人 - 希望 - 值得 - 倒是,0.0354181312232836,0,0,0,0,0,0
a6000200 (aa),[問卦] 戰爭開打比特幣怎麼沒漲,2022,2,27,10:07:00,2022/2/27,代表這玩意戰爭不保值,2022/02 / 27 ,2月27日,10:07:00,223.139.111.166,推,"代表,玩意,戰爭,不保值","代表 VK,玩意 Na,戰爭 Na,不保值 Na",10,黃金 - 比特犬 - 美國 - 戰爭 - 狗狗幣 - 空軍 - 價值 - 比較 - 真的 - 用途,1.0,17,美國 - 戰爭 - 空軍 - 大戰 - 升息 - 比較 - 開戰 - 最好 - 如果 - 實體,1.0,1,0,0,0,0,0
a6000200 (aa),[問卦] 戰爭開打比特幣怎麼沒漲,2022,2,27,14:32,2022/2/27,跟美股一樣稱在那裏沒漲也沒跌阿,2022/02 / 27 ,2月27日,14:32,114.34.15.151,推,"跟,美股,一樣,稱,在,那裏,沒,漲,也,沒,跌","跟 P,美股 Na,一樣 VH,稱 VG,在 P,那裏 Ncd,沒 D,漲 VH,也 D,沒 D,跌 VA",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,0.119707924976829,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,0.0932088004376858,0,0,0,0,0,0
a6000200 (aa),[問卦] 戰爭開打比特幣怎麼沒漲,2022,2,27,10:07:00,2022/2/27,還沒漲而已槓桿開下去買多,2022/02 / 27 ,2月27日,10:07:00,211.75.137.49,推,"還,沒,漲,而已,槓桿,開下去,買","還 D,沒 D,漲 VH,而已 T,槓桿 Na,開下去 VA,買 VC",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,0.1220217761113476,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,0.0975439937036668,0,0,0,0,0,0
a6000200 (aa),[問卦] 戰爭開打比特幣怎麼沒漲,2022,2,27,10:07,2022/2/27,黃金漲了,2022/02 / 27 ,2月27日,10:07,114.136.196.146,推,"黃金,漲","黃金 Na,漲 VH",10,黃金 - 比特犬 - 美國 - 戰爭 - 狗狗幣 - 空軍 - 價值 - 比較 - 真的 - 用途,1.0,27,黃金 - 價值 - 用途 - 逃難 - 特性 - 實際 - 請問 - 共識 - 多少 - 實用,1.0,0,0,0,0,0,0
a6000200 (aa),[問卦] 戰爭開打比特幣怎麼沒漲,2022,2,27,10:07:00,2022/2/27,斷網斷電時怎麼辦,2022/02 / 27 ,2月27日,10:07:00,76.105.149.8,推,"斷網,斷電,時,怎麼辦","斷網 VA,斷電 VH,時 Ng,怎麼辦 VH",6,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.659774871500136,3,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.659774871500136,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,10:08,2022/2/26,俄共再起,2022/02 / 26 ,2月26日,10:08,49.178.102.250,推,"俄共,再,起","俄共 Na,再 D,起 VC",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,1.0,13,俄羅斯 - 俄仔 - 俄羅斯人 - 漢奸 - 俄國人 - 俄軍 - 烏克蘭 - 俄國 - 人民 - 會不會,1.0,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,10:07:00,2022/2/26,比特幣要飛天了,2022/02 / 26 ,2月26日,10:07:00,114.34.145.216,推,"比特幣,要,飛天","比特幣 Na,要 D,飛天 VA",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,1.0,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,1.0,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,10:08,2022/2/26,俄打這一戰會不會亡國,2022/02 / 26 ,2月26日,10:08,111.71.213.150,推,"俄,打,戰,會不會,亡國","俄 Nc,打 VC,戰 Na,會不會 D,亡國 VH",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,0.5186717854580707,13,俄羅斯 - 俄仔 - 俄羅斯人 - 漢奸 - 俄國人 - 俄軍 - 烏克蘭 - 俄國 - 人民 - 會不會,0.4789314251345286,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,10:07:00,2022/2/26,歐印那普丁輸的話大概要流亡美國吧,2022/02 / 26 ,2月26日,10:07:00,118.166.48.13,推,"輸,的話,大概,要,流亡,美國","輸 VD,的話 Cba,大概 D,要 D,流亡 VCL,美國 Nc",10,黃金 - 比特犬 - 美國 - 戰爭 - 狗狗幣 - 空軍 - 價值 - 比較 - 真的 - 用途,0.1214229069401441,17,美國 - 戰爭 - 空軍 - 大戰 - 升息 - 比較 - 開戰 - 最好 - 如果 - 實體,0.1065523981160592,1,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,10:09,2022/2/26,被制裁沒錢了,2022/02 / 26 ,2月26日,10:09,114.32.30.88,推,"被,制裁,沒,錢","被 P,制裁 VC,沒 VJ,錢 Na",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,0.3219386899623326,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,0.3219386899623326,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,10:07:00,2022/2/26,俄羅斯真的要重返蘇聯時代了,2022/02 / 26 ,2月26日,10:07:00,111.250.234.25,推,"俄羅斯,真的,要,重返,蘇聯,時代","俄羅斯 Nc,真的 D,要 D,重返 VCL,蘇聯 Nc,時代 Na",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,1.0,13,俄羅斯 - 俄仔 - 俄羅斯人 - 漢奸 - 俄國人 - 俄軍 - 烏克蘭 - 俄國 - 人民 - 會不會,1.0,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,10:12,2022/2/26,笑死,2022/02 / 26 ,2月26日,10:12,223.138.111.254,推,笑死,笑死 VHC,8,笑死 - 少年 - 幣神 - 人生 - luna - 有夠 - 好笑 - 假死 - 自殺 - 死了,0.1797946278913076,15,笑死 - 少年 - 幣神 - 有夠 - 好笑 - 文組 - 好玩 - 面對 - 倍倍 - 遺失,0.1491451146917786,0,0,0,0,0,1
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,10:07:00,2022/2/26,之前新聞不是才說俄國人很多沒存款,2022/02 / 26 ,2月26日,10:07:00,36.238.36.116,推,"之前,新聞,不是,才,說,俄國人,沒,存款","之前 Nd,新聞 Na,不是 Cbb,才 Da,說 VE,俄國人 Na,沒 VJ,存款 Na",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,1.0,13,俄羅斯 - 俄仔 - 俄羅斯人 - 漢奸 - 俄國人 - 俄軍 - 烏克蘭 - 俄國 - 人民 - 會不會,1.0,0,0,0,1,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,10:37,2022/2/26,比特幣最大持有國美國你說要制裁啥,2022/02 / 26 ,2月26日,10:37,150.117.202.119,推,"比特幣,最,大,持有,國,美國,說,要,制裁","比特幣 Na,最 Dfa,大 VH,持有 VJ,國 Nc,美國 Nc,說 VE,要 D,制裁 VC",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,0.154042130878578,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,0.11441413396271,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,10:07:00,2022/2/26,才打幾天而已,2022/02 / 26 ,2月26日,10:07:00,223.136.67.126,推,"才,打,天,而已","才 Da,打 VC,天 Nf,而已 T",4,不是 - 不要 - 知道 - 不會 - 歸零 - 不用 - 完全 - 看到 - 空單 - 沒有,0.1727666365715436,6,不是 - 不要 - 知道 - 不會 - 歸零 - 不用 - 完全 - 看到 - 空單 - 而已,0.1448734608001398,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,12:09,2022/2/26,那各國該監管虛擬幣了,2022/02 / 26 ,2月26日,12:09,112.105.116.10,推,"那,各,國,該,監管,虛擬幣","那 Dk,各 Nes,國 Nc,該 Nes,監管 VC,虛擬幣 Na",3,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.057698503274917,7,虛擬貨幣 - 虛擬幣 - 虛擬 - 法幣 - 換成 - 鬱金香 - 價值 - 實體 - 持有 - 垃圾,0.0520064343689817,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,10:07:00,2022/2/26,俄國人民操,2022/02 / 26 ,2月26日,10:07:00,202.151.59.214,推,"俄國,人民,操","俄國 Nc,人民 Na,操 VC",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,1.0,13,俄羅斯 - 俄仔 - 俄羅斯人 - 漢奸 - 俄國人 - 俄軍 - 烏克蘭 - 俄國 - 人民 - 會不會,1.0,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,04:16,2022/2/26,嘻嘻俄國韭菜嘎蹦脆,2022/02 / 26 ,2月26日,04:16,59.115.12.150,推,"嘻嘻,俄國,韭菜,嘎蹦脆","嘻嘻 D,俄國 Nc,韭菜 Na,嘎蹦脆 VH",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,1.0,13,俄羅斯 - 俄仔 - 俄羅斯人 - 漢奸 - 俄國人 - 俄軍 - 烏克蘭 - 俄國 - 人民 - 會不會,1.0,0,0,0,0,0,1
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,20:40:35,2022/2/26,餓共復辟,2022/02 / 26 ,2月26日,20:40:35,223.140.125.77,推,"餓,共,復辟","餓 VH,共 Da,復辟 VA",-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.7135295461400546,-1,自來 - 奇蹟 - 離席 - 五樓 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.7135295461400546,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,20:41,2022/2/26,幹顯示卡又,2022/02 / 26 ,2月26日,20:41,27.52.171.144,推,"幹,顯示卡,又","幹 VC,顯示卡 Na,又 D",7,顯卡 - 跌到 - 便宜 - 跌破 - 正常 - 繼續 - 價格 - 下去 - 崩潰 - 終於,0.1844614794857625,10,顯卡 - 便宜 - 正常 - 價格 - 終於 - 降價 - 顯示卡 - 原價 - 太少 - 這裡,0.1728782050541601,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,20:40:35,2022/2/26,叫後面的小弟支那給錢啊,2022/02 / 26 ,2月26日,20:40:35,111.241.20.23,推,"叫,後面,小弟,支,那,錢","叫 VF,後面 Ncd,小弟 DE,支 Na,那 VC,錢 VD",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,0.6097987503785735,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,0.6097987503785735,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,20:43,2022/2/26,逼民造反囉還以為是沙俄,2022/02 / 26 ,2月26日,20:43,223.136.145.89,推,"逼民,造反,囉,還,以為,是,沙俄","逼民 VA,造反 VA,囉 T,還 D,以為 VE,是 SHI,沙俄 Nc",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,1.0,13,俄羅斯 - 俄仔 - 俄羅斯人 - 漢奸 - 俄國人 - 俄軍 - 烏克蘭 - 俄國 - 人民 - 會不會,1.0,1,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,20:40:35,2022/2/26,你當人民死的,2022/02 / 26 ,2月26日,20:40:35,1.164.12.70,推,"當,人民,死的","當 VG,人民 Na,死的 VH",8,笑死 - 少年 - 幣神 - 人生 - luna - 有夠 - 好笑 - 假死 - 自殺 - 死了,1.0,8,人生 - luna - 假死 - 自殺 - 死了 - 死亡 - 一律 - 活該 - 生活 - 死忠,1.0,0,0,1,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,20:46,2022/2/26,俄羅斯人民的錢錢qq,2022/02 / 26 ,2月26日,20:46,125.230.223.165,推,"俄羅斯,人民,錢錢,qq","俄羅斯 Nc,人民 Na,錢錢 DE,qq Na",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,1.0,13,俄羅斯 - 俄仔 - 俄羅斯人 - 漢奸 - 俄國人 - 俄軍 - 烏克蘭 - 俄國 - 人民 - 會不會,1.0,0,1,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,20:40:35,2022/2/26,戰爭好恐怖錢錢變別人的,2022/02 / 26 ,2月26日,20:40:35,42.72.112.10,推,"戰爭,好,恐怖,錢錢,變","戰爭 Na,好 Dfa,恐怖 VH,錢錢 Na,變 VG",10,黃金 - 比特犬 - 美國 - 戰爭 - 狗狗幣 - 空軍 - 價值 - 比較 - 真的 - 用途,1.0,17,美國 - 戰爭 - 空軍 - 大戰 - 升息 - 比較 - 開戰 - 最好 - 如果 - 實體,1.0,1,0,1,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,21:02,2022/2/26,比特幣怎麼沒入,2022/02 / 26 ,2月26日,21:02,114.43.0.24,推,"比特幣,怎麼,沒入","比特幣 Na,怎麼 D,沒入 VC",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,0.76468088939205,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,0.76468088939205,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,20:40:35,2022/2/26,俄羅斯人幹哩鄒罵,2022/02 / 26 ,2月26日,20:40:35,122.118.78.251,推,"俄羅斯人,罵","俄羅斯人 Na,罵 VC",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,1.0,13,俄羅斯 - 俄仔 - 俄羅斯人 - 漢奸 - 俄國人 - 俄軍 - 烏克蘭 - 俄國 - 人民 - 會不會,1.0,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,21:43,2022/2/26,收割韭菜,2022/02 / 26 ,2月26日,21:43,220.133.27.126,推,"收割,韭菜","收割 VC,韭菜 Na",2,韭菜 - 台灣 - 收割 - nft - 跳樓 - 還是 - 應該 - 抄底 - 割完 - 看看,0.7709669540000703,9,韭菜 - 收割 - 割完 - 進場 - 完了 - 就是 - 爽割 - 難懂 - 本來 - 馬上,0.7542952336720398,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,20:40:35,2022/2/26,俄國人表示,2022/02 / 27 ,2月27日,20:40:35,220.129.203.119,推,"俄國人,表示","俄國人 Na,表示 VE",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,1.0,13,俄羅斯 - 俄仔 - 俄羅斯人 - 漢奸 - 俄國人 - 俄軍 - 烏克蘭 - 俄國 - 人民 - 會不會,1.0,0,0,0,0,0,0
takura (三成),[新聞] 俄考慮沒收人民存款，比特幣是出路？,2022,2,26,21:56,2022/2/26,難怪中國之前大管加密貨幣,2022/02 / 27 ,2月27日,21:56,36.229.40.239,推,"難怪,中國,之前,大管,加密貨幣","難怪 D,中國 Nc,之前 Ng,大管 Na,加密貨幣 VA",5,加密貨幣 - 政府 - 國家 - 世界 - 監管 - 去中心化 - 加密 - 沒有 - 量子 - 加密幣,0.470711136755893,5,加密貨幣 - 加密 - 量子 - 加密幣 - 密碼 - 區塊鏈 - 交易 - 安全 - 量子電腦 - 黑市,0.4596654426408714,0,0,0,0,0,0
sbob (hmm),Re: [問卦] 開戰的話滿手比特幣有用嗎？,2022,2,22,20:40:35,2022/2/22,有道理話說那種貨幣交易速度快過子彈,2022/02 / 22 ,2月22日,20:40:35,42.73.133.168,推,"有,道理話,說,種,貨幣,交易,速度,快,過,子彈","有 V_2,道理話 Na,說 VE,種 Nf,貨幣 Na,交易 Na,速度 Na,快 VH,過 Di,子彈 Na",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,0.1507465012421466,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,0.1507465012421466,0,0,1,0,0,0
sbob (hmm),Re: [問卦] 開戰的話滿手比特幣有用嗎？,2022,2,22,22:06,2022/2/22,也是戰爭時比特犬比較有用,2022/02 / 22 ,2月22日,22:06,118.167.106.128,推,"也,是,戰爭,時,比特犬,比較,有用","也 D,是 SHI,戰爭 Na,時 Ng,比特犬 Na,比較 Dfa,有用 VH",10,黃金 - 比特犬 - 美國 - 戰爭 - 狗狗幣 - 空軍 - 價值 - 比較 - 真的 - 用途,1.0,17,美國 - 戰爭 - 空軍 - 大戰 - 升息 - 比較 - 開戰 - 最好 - 如果 - 實體,1.0,1,0,0,0,0,0
VVizZ (我很窮),[問卦] 開戰的話滿手比特幣有用嗎？,2022,2,22,20:40:35,2022/2/22,沒電沒網路還是菜脯好,2022/02 / 22 ,2月22日,20:40:35,39.109.66.17,推,"沒,電,沒,網路,還是,菜脯,好","沒 VJ,電 Na,沒 VJ,網路 Na,還是 Caa,菜脯 Na,好 VH",6,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.2717757834212191,3,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.2717757834212191,0,0,0,0,0,0
VVizZ (我很窮),[問卦] 開戰的話滿手比特幣有用嗎？,2022,2,22,23:41,2022/2/22,金元券有用可以換去中國船票,2022/02 / 22 ,2月22日,23:41,1.200.9.147,推,"金元券,有用,可以,換去,中國,船票","金元券 Na,有用 VH,可以 D,換去 VC,中國 Nc,船票 Na",11,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,1.0,20,中國 - 漢奸 - 粉紅 - 漢人 - 中國人 - 中文 - 房地產 - 共產 - 不是 - 出國,1.0,0,0,0,0,0,0
VVizZ (我很窮),[問卦] 開戰的話滿手比特幣有用嗎？,2022,2,22,20:40:35,2022/2/22,帶著黨證跑就好啦,2022/02 / 22 ,2月22日,20:40:35,111.253.133.8,推,"帶,著,黨證,跑,就,好","帶 VC,著 Di,黨證 Na,跑 VA,就 D,好 VH",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,0.3788540321307894,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,0.3382835321787954,0,0,0,0,0,0
VVizZ (我很窮),[問卦] 開戰的話滿手比特幣有用嗎？,2022,2,22,11:51,2022/2/22,瓶蓋比較有用相信我,2022/02 / 22 ,2月22日,11:51,59.124.84.31,推,"瓶蓋,比較,有用,相信","瓶蓋 Na,比較 Dfa,有用 VH,相信 VK",8,笑死 - 少年 - 幣神 - 人生 - luna - 有夠 - 好笑 - 假死 - 自殺 - 死了,0.1200559957032565,8,人生 - luna - 假死 - 自殺 - 死了 - 死亡 - 一律 - 活該 - 生活 - 死忠,0.1013817878070564,0,0,0,0,0,0
VVizZ (我很窮),[問卦] 開戰的話滿手比特幣有用嗎？,2022,2,22,11:50:53,2022/2/22,我倒是聽過買旅行支票的故事,2022/02 / 22 ,2月22日,11:50:53,120.126.103.27,推,"倒是,聽,過,買,旅行支票,故事","倒是 D,聽 VE,過 Di,買 VC,旅行支票 Na,故事 DE",12,鑽石 - 女孩兒 - 女人 - 天然 - 稀少 - 愛情 - 故事 - 因為 - 一直 - 浪漫,0.0926194771622635,25,女孩兒 - 女人 - 故事 - 愛情 - 浪漫 - 將軍 - 夫人 - 希望 - 值得 - 倒是,0.0649402392332031,0,0,0,0,0,0
VVizZ (我很窮),[問卦] 開戰的話滿手比特幣有用嗎？,2022,2,22,11:51,2022/2/22,旅行支票也沒意義啊除非你有外國地帳,2022/02 / 22 ,2月22日,11:51,111.243.105.49,推,"旅行支票,也,沒,意義,除非,你,外國,地帳","旅行支票 Na,也 D,沒 VJ,意義 Na,除非 T,你 Cbb,外國 V_2,地帳 Nc",5,加密貨幣 - 政府 - 國家 - 世界 - 監管 - 去中心化 - 加密 - 沒有 - 量子 - 加密幣,0.0864265133223439,14,政府 - 國家 - 世界 - 監管 - 去中心化 - 沒有 - 幣圈 - 農民 - 愛國 - 外國,0.0571746558173724,0,0,0,0,0,0
